order_id,order_date,order_value,category,payment_method,customer_age_days,past_orders,past_return_rate,address_mismatch,delivery_days,orders_last_24h,discount_pct,returned
R01351,2025-01-11,4493,Clothing,COD,258,5,0.421,0,6,1,30,1
R02982,2025-01-11,948,Electronics,COD,452,8,0.083,0,3,1,30,0
R02788,2025-01-11,2891,Beauty,COD,253,5,0.069,0,3,3,50,1
R04855,2025-01-11,401,Clothing,COD,782,7,0.182,0,1,1,50,0
R01021,2025-01-11,921,Clothing,COD,33,7,0.597,0,8,1,0,1
R01026,2025-01-11,1364,Books,COD,827,5,0.141,0,4,1,0,0
R04388,2025-01-11,1394,Clothing,Prepaid,705,4,0.389,0,9,2,10,1
R03781,2025-01-11,2007,Electronics,COD,53,3,0.241,0,9,2,10,0
R00150,2025-01-11,3936,Clothing,COD,280,5,0.203,0,3,4,0,0
R01979,2025-01-11,764,Beauty,Prepaid,601,1,0.164,0,7,2,0,0
R05017,2025-01-11,1218,Beauty,COD,380,6,0.251,0,12,1,5,0
R02373,2025-01-12,1673,Clothing,COD,687,8,0.055,0,7,2,5,0
R02331,2025-01-12,355,Beauty,Prepaid,373,5,0.28,0,1,3,0,0
R00619,2025-01-12,2911,Clothing,Prepaid,659,7,0.071,0,1,2,20,0
R02440,2025-01-12,2481,Clothing,Prepaid,421,6,0.451,0,10,2,30,0
R05696,2025-01-12,1312,Electronics,Prepaid,928,6,0.442,0,7,2,5,1
R03533,2025-01-12,848,Home,COD,289,10,0.131,0,10,1,5,0
R02525,2025-01-12,153,Clothing,Prepaid,303,5,0.066,0,4,1,0,0
R03501,2025-01-12,434,Books,Prepaid,438,7,0.289,1,3,1,20,0
R00279,2025-01-12,1377,Clothing,COD,139,5,0.365,0,12,2,0,0
R01889,2025-01-12,3150,Electronics,COD,11,7,0.097,0,6,1,0,0
R04737,2025-01-12,5430,Home,Prepaid,658,7,0.252,0,3,1,0,0
R05606,2025-01-12,2464,Electronics,Prepaid,610,3,0.289,0,6,1,20,0
R02888,2025-01-12,554,Clothing,COD,80,7,0.256,0,7,1,10,0
R01456,2025-01-12,1093,Clothing,Prepaid,194,9,0.28,0,12,1,5,0
R02002,2025-01-12,925,Home,COD,15,5,0.082,0,2,1,0,0
R02129,2025-01-12,1817,Books,COD,705,5,0.115,0,5,2,50,0
R03798,2025-01-12,870,Clothing,COD,906,3,0.075,0,4,1,50,0
R05359,2025-01-12,1832,Beauty,COD,164,7,0.185,0,6,2,10,0
R02711,2025-01-12,929,Beauty,Prepaid,268,7,0.249,0,2,3,0,0
R00036,2025-01-12,1036,Home,COD,147,4,0.167,0,2,2,70,0
R02804,2025-01-12,1133,Home,Prepaid,873,6,0.001,1,1,2,5,1
R00899,2025-01-13,517,Clothing,Prepaid,353,5,0.366,0,3,1,50,1
R00387,2025-01-13,1040,Electronics,Prepaid,968,4,0.29,0,11,1,30,0
R00518,2025-01-13,1345,Clothing,COD,47,9,0.171,0,8,2,0,0
R01035,2025-01-13,3022,Clothing,Prepaid,625,7,0.166,0,3,3,20,0
R02312,2025-01-13,882,Clothing,Prepaid,116,4,0.292,0,12,2,0,0
R01362,2025-01-13,381,Electronics,Prepaid,8,6,0.037,0,5,1,0,0
R01834,2025-01-13,903,Beauty,Prepaid,181,7,0.178,1,12,1,5,1
R02232,2025-01-13,460,Books,Prepaid,759,7,0.576,0,2,1,20,0
R01769,2025-01-13,549,Clothing,Prepaid,734,6,0.034,0,11,1,10,0
R01953,2025-01-13,1072,Clothing,COD,518,9,0.241,0,11,1,0,0
R03411,2025-01-13,565,Clothing,Prepaid,131,5,0.122,0,5,1,0,0
R03277,2025-01-13,4085,Clothing,Prepaid,715,7,0.091,0,1,1,5,0
R02964,2025-01-13,1535,Clothing,COD,437,10,0.22,0,4,1,50,0
R03070,2025-01-13,589,Clothing,Prepaid,423,5,0.366,0,1,2,30,1
R04456,2025-01-13,712,Electronics,Prepaid,537,5,0.14,0,2,2,30,0
R03155,2025-01-13,294,Electronics,Prepaid,927,8,0.128,0,2,1,50,0
R04399,2025-01-13,399,Books,Prepaid,445,9,0.163,0,8,1,10,0
R03816,2025-01-13,554,Clothing,COD,406,7,0.076,0,3,2,5,0
R04394,2025-01-13,1145,Home,COD,723,6,0.083,0,3,2,0,0
R04854,2025-01-13,1560,Electronics,COD,670,4,0.227,0,9,1,30,0
R04291,2025-01-13,1621,Electronics,Prepaid,997,5,0.385,0,12,1,10,0
R00045,2025-01-13,1608,Beauty,COD,220,2,0.305,1,1,1,5,0
R03988,2025-01-13,1710,Clothing,COD,732,6,0.24,0,3,1,10,1
R03532,2025-01-13,3588,Books,Prepaid,136,9,0.149,0,2,2,20,0
R05301,2025-01-13,6953,Home,Prepaid,403,12,0.032,0,9,1,50,0
R03561,2025-01-13,1066,Electronics,COD,403,11,0.037,0,4,1,0,0
R03917,2025-01-13,338,Electronics,Prepaid,568,4,0.145,0,10,1,0,0
R05336,2025-01-13,1548,Home,COD,515,5,0.334,0,5,1,30,0
R04277,2025-01-13,749,Electronics,Prepaid,187,6,0.146,1,11,1,10,0
R04838,2025-01-13,792,Home,COD,18,3,0.298,0,4,2,10,0
R05309,2025-01-13,1353,Electronics,COD,66,6,0.28,0,4,2,0,0
R02705,2025-01-13,1994,Electronics,COD,713,5,0.64,0,12,1,5,1
R05970,2025-01-13,328,Electronics,Prepaid,19,4,0.326,1,3,1,0,0
R04692,2025-01-13,4558,Electronics,Prepaid,156,8,0.17,0,9,1,20,0
R02795,2025-01-13,4359,Beauty,Prepaid,599,7,0.064,0,7,1,20,0
R02591,2025-01-13,2446,Electronics,COD,276,4,0.182,0,8,1,20,0
R04680,2025-01-13,1476,Books,COD,205,7,0.233,0,1,1,20,0
R04644,2025-01-13,150,Home,COD,753,12,0.172,0,4,2,0,0
R04684,2025-01-13,3305,Beauty,Prepaid,579,2,0.242,0,4,4,10,1
R01055,2025-01-14,5397,Beauty,Prepaid,120,0,0.126,0,4,2,0,0
R00659,2025-01-14,861,Beauty,Prepaid,555,5,0.082,0,12,1,5,0
R00069,2025-01-14,1296,Home,Prepaid,228,6,0.086,0,4,1,20,0
R04593,2025-01-14,2663,Beauty,Prepaid,24,5,0.105,0,7,1,10,0
R05530,2025-01-14,392,Clothing,COD,967,7,0.623,0,11,2,10,0
R03932,2025-01-14,1510,Home,Prepaid,697,6,0.055,0,9,3,0,0
R03614,2025-01-14,2516,Clothing,Prepaid,879,9,0.063,0,9,1,20,0
R05423,2025-01-14,470,Home,COD,424,1,0.21,0,1,1,0,0
R04697,2025-01-14,2441,Clothing,COD,201,9,0.046,0,11,2,10,0
R03652,2025-01-14,3202,Books,Prepaid,646,4,0.127,0,8,2,5,0
R03536,2025-01-14,302,Clothing,Prepaid,732,8,0.495,0,9,1,10,0
R04231,2025-01-14,630,Clothing,Prepaid,122,2,0.277,0,6,2,0,0
R05166,2025-01-14,1885,Home,COD,69,8,0.121,0,12,1,50,0
R03335,2025-01-14,1293,Beauty,COD,720,9,0.068,0,10,3,10,0
R01215,2025-01-14,1271,Home,Prepaid,119,9,0.081,1,8,2,70,0
R02025,2025-01-14,4091,Home,COD,36,6,0.436,0,1,2,10,0
R01022,2025-01-14,2257,Clothing,COD,459,6,0.208,0,3,2,20,0
R01911,2025-01-14,1468,Clothing,Prepaid,147,7,0.104,0,1,1,30,0
R05584,2025-01-14,1298,Clothing,Prepaid,746,4,0.265,0,4,1,10,0
R05697,2025-01-14,3235,Clothing,COD,343,6,0.203,0,5,2,5,0
R01253,2025-01-14,815,Clothing,Prepaid,889,11,0.207,0,11,1,20,0
R04780,2025-01-14,5401,Home,Prepaid,24,8,0.049,0,3,1,10,0
R02669,2025-01-14,1582,Home,Prepaid,464,3,0.124,0,6,4,0,0
R04537,2025-01-15,1093,Electronics,Prepaid,160,8,0.687,1,4,1,10,1
R03916,2025-01-15,577,Beauty,Prepaid,149,4,0.57,0,7,1,10,0
R01361,2025-01-15,232,Clothing,Prepaid,203,3,0.333,0,11,3,30,1
R04624,2025-01-15,973,Clothing,Prepaid,163,4,0.153,0,12,2,0,1
R01571,2025-01-15,769,Clothing,Prepaid,928,6,0.175,0,2,1,70,0
R05139,2025-01-15,494,Beauty,COD,406,2,0.098,1,4,1,70,1
R01096,2025-01-15,2212,Clothing,Prepaid,488,10,0.202,1,12,3,0,1
R05262,2025-01-15,496,Clothing,Prepaid,640,7,0.018,1,1,2,10,0
R04648,2025-01-15,1392,Electronics,Prepaid,249,4,0.085,1,11,2,50,0
R00217,2025-01-15,1319,Electronics,Prepaid,157,6,0.264,0,1,2,5,0
R04105,2025-01-15,1711,Clothing,COD,954,5,0.2,0,6,1,30,0
R01027,2025-01-15,2055,Home,Prepaid,414,8,0.157,0,4,2,10,0
R01588,2025-01-15,1156,Books,Prepaid,600,2,0.244,0,10,1,0,0
R03639,2025-01-15,510,Beauty,Prepaid,564,11,0.143,0,7,1,0,0
R00127,2025-01-15,551,Electronics,COD,834,8,0.255,0,8,1,5,0
R02752,2025-01-15,820,Electronics,COD,643,4,0.101,1,7,1,10,0
R03134,2025-01-15,646,Clothing,Prepaid,388,9,0.329,0,1,1,0,0
R02856,2025-01-15,1440,Beauty,COD,778,4,0.464,0,5,1,10,0
R01851,2025-01-15,507,Clothing,Prepaid,800,6,0.164,0,5,1,30,0
R05508,2025-01-15,740,Clothing,COD,64,4,0.082,0,4,2,10,0
R00280,2025-01-15,384,Clothing,Prepaid,732,4,0.189,0,12,1,0,1
R05591,2025-01-15,842,Electronics,Prepaid,777,7,0.304,0,2,1,0,0
R03759,2025-01-15,1933,Electronics,COD,988,8,0.275,0,9,3,0,0
R03580,2025-01-15,925,Books,Prepaid,342,10,0.348,0,5,1,0,0
R02479,2025-01-15,596,Home,Prepaid,421,4,0.214,0,4,1,0,0
R00439,2025-01-15,3718,Clothing,Prepaid,835,3,0.205,0,3,1,5,0
R04432,2025-01-16,1517,Home,COD,785,1,0.176,1,9,1,0,0
R01122,2025-01-16,2972,Beauty,COD,851,9,0.181,0,11,2,30,0
R02865,2025-01-16,1641,Home,COD,192,10,0.107,0,12,1,0,0
R02366,2025-01-16,934,Books,Prepaid,461,9,0.197,0,6,2,5,1
R00007,2025-01-16,1437,Home,COD,629,6,0.127,0,3,1,50,0
R01328,2025-01-16,892,Beauty,COD,796,7,0.016,0,11,4,50,0
R02529,2025-01-16,1760,Books,Prepaid,9,5,0.152,0,11,3,10,0
R00753,2025-01-16,2478,Electronics,COD,811,9,0.118,0,8,3,10,0
R00728,2025-01-16,643,Clothing,COD,961,11,0.597,0,2,1,5,1
R04577,2025-01-16,462,Books,COD,918,4,0.197,0,7,1,5,0
R01256,2025-01-16,511,Clothing,COD,430,11,0.185,0,9,1,30,0
R02635,2025-01-16,594,Clothing,Prepaid,879,4,0.395,0,2,1,0,0
R00678,2025-01-16,1363,Home,Prepaid,630,6,0.461,0,1,1,20,0
R05876,2025-01-16,1841,Clothing,Prepaid,344,7,0.158,0,2,3,10,0
R00246,2025-01-16,253,Electronics,Prepaid,282,4,0.242,0,2,1,5,0
R03281,2025-01-16,661,Beauty,COD,550,6,0.313,0,11,1,20,0
R02317,2025-01-16,537,Clothing,COD,994,3,0.381,1,10,1,70,1
R03887,2025-01-16,7680,Electronics,COD,543,3,0.11,0,10,2,10,0
R03620,2025-01-16,633,Clothing,Prepaid,727,8,0.324,0,3,2,20,0
R03321,2025-01-16,1388,Clothing,Prepaid,269,4,0.206,1,4,1,10,0
R00196,2025-01-16,3912,Electronics,COD,546,4,0.41,0,6,2,0,1
R05179,2025-01-16,150,Electronics,Prepaid,795,7,0.012,0,12,1,0,0
R05367,2025-01-16,2513,Clothing,Prepaid,83,5,0.46,0,4,1,20,0
R03543,2025-01-16,1315,Books,COD,930,5,0.077,0,8,1,30,0
R03535,2025-01-16,637,Electronics,COD,320,2,0.157,0,11,2,5,0
R00431,2025-01-16,4418,Home,Prepaid,353,4,0.234,0,8,1,50,0
R00881,2025-01-16,659,Home,COD,630,7,0.178,0,11,2,0,0
R05229,2025-01-16,270,Books,Prepaid,783,8,0.353,1,2,1,20,1
R00951,2025-01-17,1071,Electronics,COD,33,5,0.044,0,2,1,10,1
R00581,2025-01-17,4544,Beauty,Prepaid,168,4,0.278,0,4,2,50,0
R05903,2025-01-17,854,Beauty,COD,715,3,0.084,0,11,1,5,0
R05479,2025-01-17,2586,Clothing,COD,52,6,0.278,0,12,2,50,1
R00826,2025-01-17,234,Electronics,COD,618,3,0.141,0,10,1,0,0
R04926,2025-01-17,381,Clothing,Prepaid,763,7,0.315,0,7,1,10,0
R05792,2025-01-17,1171,Beauty,Prepaid,684,6,0.164,0,9,1,0,0
R05482,2025-01-17,1312,Clothing,Prepaid,358,4,0.505,0,8,2,10,1
R05764,2025-01-17,599,Home,COD,425,8,0.269,1,7,1,10,1
R05194,2025-01-17,5265,Books,Prepaid,147,8,0.276,0,10,1,0,0
R05535,2025-01-17,8722,Home,Prepaid,439,6,0.263,0,6,3,10,1
R00033,2025-01-17,496,Clothing,COD,686,5,0.076,0,11,1,0,0
R05565,2025-01-17,2206,Electronics,Prepaid,407,4,0.272,0,10,1,10,0
R00910,2025-01-17,301,Beauty,Prepaid,397,5,0.278,0,10,1,50,0
R00695,2025-01-17,361,Beauty,Prepaid,98,11,0.013,1,7,2,5,0
R04300,2025-01-17,1525,Home,Prepaid,391,5,0.364,0,5,1,5,0
R00001,2025-01-17,3438,Beauty,Prepaid,778,4,0.231,0,4,1,20,0
R00133,2025-01-17,722,Clothing,COD,32,4,0.456,0,10,1,10,0
R01531,2025-01-17,1316,Beauty,Prepaid,490,8,0.082,0,8,2,0,0
R03982,2025-01-17,2309,Books,COD,116,8,0.412,0,7,1,10,0
R02082,2025-01-17,1188,Home,Prepaid,453,5,0.297,0,4,1,10,0
R01543,2025-01-17,996,Books,COD,113,7,0.119,0,7,2,5,1
R02854,2025-01-17,453,Clothing,Prepaid,352,5,0.257,0,1,1,5,0
R01633,2025-01-17,1393,Clothing,Prepaid,583,6,0.173,0,3,1,0,0
R01931,2025-01-17,742,Beauty,COD,100,11,0.088,0,4,1,5,0
R02033,2025-01-17,823,Clothing,Prepaid,337,6,0.351,0,8,2,10,0
R01721,2025-01-17,1305,Electronics,COD,944,7,0.373,0,6,1,0,0
R04698,2025-01-17,1327,Beauty,COD,59,8,0.246,0,12,4,0,0
R03528,2025-01-17,439,Clothing,COD,534,8,0.163,0,3,3,5,0
R01809,2025-01-17,1863,Electronics,COD,82,7,0.141,0,4,2,50,0
R03414,2025-01-17,1655,Books,Prepaid,332,1,0.254,0,11,1,50,0
R03248,2025-01-17,2931,Books,Prepaid,293,4,0.254,0,1,1,0,0
R02912,2025-01-17,2176,Clothing,Prepaid,413,6,0.152,0,1,1,10,0
R04128,2025-01-17,998,Electronics,Prepaid,408,3,0.473,0,3,1,0,0
R04101,2025-01-17,1064,Clothing,COD,91,8,0.016,1,6,1,20,0
R04528,2025-01-17,1611,Beauty,COD,846,7,0.359,0,4,2,50,0
R02340,2025-01-17,2832,Clothing,COD,832,10,0.483,0,9,1,10,0
R00172,2025-01-17,1638,Home,Prepaid,326,9,0.107,0,12,1,0,0
R00359,2025-01-17,414,Home,Prepaid,849,6,0.305,0,4,4,10,0
R04611,2025-01-17,1036,Beauty,Prepaid,789,4,0.334,0,12,2,0,0
R04572,2025-01-17,453,Books,COD,920,6,0.108,0,8,1,30,0
R04258,2025-01-17,2872,Books,Prepaid,190,3,0.071,0,1,2,0,0
R02453,2025-01-18,656,Beauty,COD,579,9,0.341,0,3,2,0,0
R02306,2025-01-18,624,Home,Prepaid,337,5,0.278,0,3,1,30,0
R02957,2025-01-18,2440,Electronics,Prepaid,892,9,0.204,1,12,3,30,1
R02816,2025-01-18,625,Beauty,Prepaid,32,7,0.16,0,8,2,0,0
R02472,2025-01-18,988,Clothing,COD,471,12,0.045,0,11,3,0,0
R02266,2025-01-18,360,Clothing,COD,981,4,0.12,0,1,1,10,0
R00674,2025-01-18,618,Electronics,Prepaid,254,2,0.283,0,6,2,20,0
R02594,2025-01-18,217,Clothing,Prepaid,843,4,0.145,0,11,1,5,0
R02742,2025-01-18,368,Home,COD,469,9,0.246,1,12,1,10,0
R00700,2025-01-18,155,Electronics,COD,601,6,0.06,0,2,1,0,0
R00588,2025-01-18,549,Electronics,Prepaid,39,6,0.128,0,2,3,5,0
R00791,2025-01-18,3636,Clothing,COD,684,6,0.121,1,5,1,0,0
R01788,2025-01-18,1193,Beauty,COD,393,11,0.317,1,8,2,5,1
R03343,2025-01-18,325,Beauty,COD,704,5,0.274,0,10,2,0,0
R04727,2025-01-18,587,Clothing,Prepaid,6,11,0.246,0,9,2,0,1
R04671,2025-01-18,1189,Books,Prepaid,475,4,0.283,0,2,1,0,0
R04763,2025-01-18,1260,Clothing,COD,368,5,0.084,0,2,2,5,0
R04553,2025-01-18,1498,Clothing,COD,713,5,0.056,0,3,1,20,0
R04843,2025-01-18,405,Clothing,Prepaid,730,7,0.198,0,2,2,30,0
R04848,2025-01-18,5676,Clothing,COD,985,3,0.036,0,9,3,5,0
R00977,2025-01-18,977,Clothing,Prepaid,182,7,0.17,0,9,1,30,0
R04466,2025-01-18,2322,Clothing,COD,701,4,0.14,0,2,1,0,0
R03284,2025-01-18,2235,Clothing,COD,722,6,0.152,0,3,2,20,0
R04314,2025-01-18,643,Home,Prepaid,105,11,0.268,1,6,3,5,1
R05028,2025-01-18,561,Home,Prepaid,975,7,0.492,1,8,2,20,0
R04071,2025-01-18,676,Home,Prepaid,148,5,0.445,0,3,2,10,0
R03975,2025-01-18,1062,Home,COD,574,7,0.039,1,10,1,5,0
R03959,2025-01-18,663,Electronics,Prepaid,613,7,0.507,0,7,1,0,0
R03672,2025-01-18,1004,Clothing,Prepaid,779,6,0.151,0,5,3,0,0
R01690,2025-01-18,1116,Home,Prepaid,118,3,0.256,0,9,1,10,0
R03419,2025-01-18,2742,Beauty,Prepaid,959,2,0.24,1,2,1,10,0
R01842,2025-01-18,870,Electronics,Prepaid,878,5,0.45,0,7,4,10,0
R04294,2025-01-18,1842,Clothing,COD,345,5,0.396,0,9,1,20,0
R02321,2025-01-18,4830,Clothing,COD,111,3,0.23,0,2,1,0,1
R06000,2025-01-18,301,Home,Prepaid,316,3,0.135,0,7,1,10,0
R00243,2025-01-18,810,Books,COD,308,4,0.184,0,2,2,0,0
R00218,2025-01-18,904,Clothing,Prepaid,119,14,0.211,0,11,1,0,0
R00087,2025-01-18,785,Clothing,COD,515,5,0.045,0,5,1,20,0
R00376,2025-01-18,3835,Electronics,COD,880,7,0.066,0,1,3,10,1
R00010,2025-01-18,2021,Beauty,COD,975,8,0.023,1,10,3,20,0
R02502,2025-01-19,1868,Electronics,Prepaid,808,9,0.019,0,6,3,10,0
R00891,2025-01-19,947,Clothing,Prepaid,944,5,0.506,0,2,1,0,1
R03853,2025-01-19,1228,Home,COD,847,8,0.01,0,6,1,0,0
R02475,2025-01-19,850,Home,COD,531,3,0.271,0,10,1,10,0
R05211,2025-01-19,3339,Electronics,Prepaid,431,7,0.182,0,11,1,0,0
R03497,2025-01-19,653,Electronics,Prepaid,502,9,0.418,0,4,2,5,0
R03783,2025-01-19,674,Home,Prepaid,601,2,0.036,0,4,2,10,0
R01880,2025-01-19,498,Electronics,Prepaid,331,4,0.148,0,12,1,0,0
R05966,2025-01-19,673,Clothing,Prepaid,205,10,0.112,1,12,2,5,0
R04107,2025-01-19,5374,Home,Prepaid,590,5,0.317,0,2,1,70,0
R04916,2025-01-19,1067,Books,Prepaid,596,4,0.345,0,12,1,20,0
R03035,2025-01-19,593,Books,COD,720,7,0.248,0,5,1,5,0
R04917,2025-01-19,1089,Beauty,COD,217,3,0.164,1,4,1,20,1
R04070,2025-01-19,1169,Home,Prepaid,229,8,0.169,0,11,1,30,0
R05926,2025-01-19,1716,Electronics,Prepaid,53,9,0.198,0,11,1,5,0
R03807,2025-01-19,970,Electronics,Prepaid,800,4,0.071,0,11,1,0,0
R04461,2025-01-19,607,Electronics,COD,722,6,0.389,0,9,1,10,0
R01730,2025-01-19,1446,Electronics,Prepaid,477,7,0.275,0,8,1,5,0
R01738,2025-01-19,1970,Clothing,COD,509,10,0.049,0,2,1,0,0
R04420,2025-01-19,762,Clothing,Prepaid,632,2,0.147,0,7,2,20,1
R02423,2025-01-19,4075,Beauty,Prepaid,163,8,0.635,0,4,1,5,0
R05136,2025-01-19,2327,Electronics,Prepaid,282,6,0.301,0,1,1,5,0
R03872,2025-01-19,2267,Home,COD,347,8,0.242,0,10,1,50,0
R02623,2025-01-19,1477,Home,Prepaid,307,1,0.403,0,8,2,10,0
R02682,2025-01-19,973,Electronics,Prepaid,590,3,0.418,0,6,1,50,0
R04635,2025-01-19,2639,Clothing,Prepaid,462,7,0.094,0,3,1,20,1
R05526,2025-01-19,2422,Beauty,Prepaid,871,12,0.008,0,12,1,30,0
R02615,2025-01-19,1819,Home,Prepaid,967,8,0.149,0,7,1,0,0
R00580,2025-01-19,711,Clothing,COD,493,7,0.42,0,12,3,10,0
R00258,2025-01-19,1409,Clothing,Prepaid,842,5,0.102,0,10,2,0,0
R01436,2025-01-19,1378,Home,Prepaid,691,6,0.419,0,7,2,5,0
R01450,2025-01-19,2962,Clothing,COD,934,7,0.162,0,8,2,20,0
R05557,2025-01-19,373,Home,COD,201,3,0.035,0,8,3,20,0
R01289,2025-01-19,1433,Books,Prepaid,446,3,0.341,0,1,2,10,0
R01359,2025-01-19,1940,Electronics,Prepaid,673,6,0.412,0,10,2,0,0
R02556,2025-01-19,1648,Beauty,COD,785,6,0.238,0,9,1,10,0
R02515,2025-01-19,1515,Clothing,COD,134,5,0.136,0,5,2,0,0
R04183,2025-01-19,705,Home,COD,800,5,0.232,0,12,2,10,0
R05728,2025-01-19,2716,Electronics,COD,973,4,0.24,1,6,1,20,0
R05564,2025-01-19,910,Clothing,Prepaid,841,4,0.188,0,10,3,0,1
R03150,2025-01-20,939,Home,Prepaid,709,6,0.07,0,8,2,20,0
R00818,2025-01-20,1541,Clothing,COD,628,6,0.491,0,3,3,10,0
R05639,2025-01-20,679,Electronics,COD,428,7,0.302,1,6,3,70,0
R05318,2025-01-20,936,Beauty,Prepaid,334,5,0.177,1,10,2,5,0
R02265,2025-01-20,936,Electronics,COD,206,6,0.173,0,7,1,20,0
R01166,2025-01-20,481,Clothing,Prepaid,407,8,0.203,0,9,1,0,0
R03077,2025-01-20,2085,Home,COD,553,5,0.152,0,4,2,50,0
R04044,2025-01-20,2135,Clothing,Prepaid,0,4,0.245,0,2,1,0,1
R04966,2025-01-20,806,Beauty,Prepaid,167,11,0.084,0,11,2,20,0
R00480,2025-01-20,1547,Home,Prepaid,808,7,0.12,0,6,2,10,0
R02504,2025-01-20,380,Home,Prepaid,575,5,0.121,0,3,1,0,0
R01272,2025-01-20,3072,Electronics,Prepaid,526,5,0.165,0,8,1,0,0
R00322,2025-01-20,411,Electronics,COD,291,8,0.069,0,7,2,0,1
R03491,2025-01-20,1223,Clothing,COD,378,4,0.268,0,6,1,20,0
R04779,2025-01-20,550,Clothing,COD,92,7,0.112,0,6,1,5,0
R03687,2025-01-20,1874,Books,Prepaid,997,3,0.224,0,3,1,10,0
R00460,2025-01-20,769,Beauty,Prepaid,988,10,0.11,0,9,2,5,0
R04238,2025-01-20,1580,Home,Prepaid,63,6,0.107,0,12,3,5,0
R01227,2025-01-20,4134,Home,Prepaid,171,5,0.088,0,6,2,70,0
R04853,2025-01-20,1049,Home,COD,865,7,0.017,1,8,1,10,0
R05778,2025-01-20,906,Beauty,COD,209,5,0.364,1,11,2,0,1
R02946,2025-01-20,1731,Clothing,Prepaid,600,7,0.067,0,1,2,50,0
R04832,2025-01-20,562,Home,COD,376,6,0.192,0,2,1,20,0
R03727,2025-01-20,4849,Clothing,Prepaid,703,11,0.182,0,1,2,5,1
R00310,2025-01-20,704,Clothing,Prepaid,409,11,0.098,1,2,2,0,0
R03353,2025-01-20,473,Beauty,Prepaid,305,4,0.527,0,10,2,20,0
R05507,2025-01-20,904,Home,Prepaid,615,10,0.307,0,1,1,10,0
R01827,2025-01-20,936,Clothing,Prepaid,646,5,0.123,0,2,2,20,0
R02177,2025-01-20,542,Clothing,COD,827,4,0.212,0,1,1,30,0
R00583,2025-01-20,1462,Electronics,COD,205,5,0.137,0,8,2,10,0
R00516,2025-01-20,561,Beauty,Prepaid,17,7,0.083,0,6,1,5,0
R01855,2025-01-20,301,Clothing,Prepaid,986,9,0.332,0,2,1,70,0
R05105,2025-01-20,884,Home,Prepaid,526,5,0.165,0,7,1,0,0
R00171,2025-01-20,1352,Books,COD,803,5,0.38,1,6,1,20,1
R04769,2025-01-21,3412,Books,COD,275,7,0.202,0,3,1,0,0
R03791,2025-01-21,527,Electronics,Prepaid,711,8,0.646,1,11,1,0,0
R00808,2025-01-21,452,Home,COD,112,5,0.282,0,5,2,10,0
R04010,2025-01-21,183,Electronics,COD,946,5,0.325,0,11,3,0,0
R02853,2025-01-21,478,Clothing,COD,570,5,0.234,0,9,2,0,0
R00365,2025-01-21,1559,Clothing,Prepaid,85,9,0.185,1,9,2,20,0
R01538,2025-01-21,1651,Beauty,Prepaid,51,7,0.15,0,12,4,5,0
R04729,2025-01-21,731,Home,COD,206,5,0.453,0,6,1,5,0
R00120,2025-01-21,2782,Clothing,Prepaid,214,4,0.281,0,11,1,10,0
R01466,2025-01-21,1147,Clothing,Prepaid,724,8,0.032,0,3,2,5,0
R01867,2025-01-21,401,Clothing,COD,35,9,0.071,0,8,1,5,1
R04382,2025-01-21,671,Electronics,Prepaid,57,9,0.112,0,10,1,5,0
R03034,2025-01-21,361,Clothing,COD,434,7,0.036,0,5,2,5,0
R01484,2025-01-21,1587,Clothing,Prepaid,460,7,0.281,0,8,2,10,1
R01216,2025-01-21,2051,Clothing,Prepaid,657,2,0.184,0,3,1,5,0
R01489,2025-01-21,2969,Clothing,Prepaid,813,6,0.106,1,8,1,5,0
R05929,2025-01-21,356,Electronics,Prepaid,887,8,0.295,0,5,1,10,0
R01321,2025-01-21,787,Beauty,Prepaid,348,4,0.147,0,10,2,50,1
R00538,2025-01-21,689,Home,COD,581,9,0.442,1,4,2,70,0
R04434,2025-01-21,574,Clothing,Prepaid,922,6,0.205,0,2,3,20,0
R00873,2025-01-21,1651,Clothing,Prepaid,386,2,0.586,0,11,2,0,0
R03591,2025-01-21,1461,Clothing,Prepaid,693,5,0.094,0,5,2,5,0
R02214,2025-01-21,1874,Books,COD,811,9,0.254,0,1,1,5,0
R02723,2025-01-21,2040,Clothing,Prepaid,873,5,0.537,0,9,1,70,1
R02215,2025-01-21,1032,Electronics,COD,758,4,0.302,1,4,3,50,0
R02911,2025-01-21,1188,Books,Prepaid,784,4,0.068,0,2,2,5,0
R00501,2025-01-21,499,Electronics,Prepaid,985,2,0.062,0,8,3,5,0
R01579,2025-01-21,3151,Electronics,COD,575,4,0.091,0,7,1,30,0
R01816,2025-01-21,812,Clothing,COD,923,4,0.332,1,2,1,30,1
R03027,2025-01-21,1841,Clothing,Prepaid,675,7,0.443,0,4,1,50,1
R05125,2025-01-21,508,Books,Prepaid,807,9,0.249,0,4,2,0,0
R04978,2025-01-21,487,Books,Prepaid,768,4,0.066,0,6,3,30,0
R04221,2025-01-21,3055,Clothing,Prepaid,343,4,0.118,0,3,3,5,0
R02506,2025-01-21,780,Electronics,COD,271,10,0.266,0,3,1,0,0
R01020,2025-01-21,1396,Home,Prepaid,124,10,0.205,0,4,1,10,0
R02244,2025-01-21,752,Clothing,Prepaid,499,3,0.162,0,6,1,5,0
R01619,2025-01-22,906,Electronics,Prepaid,155,6,0.27,0,9,2,0,0
R03305,2025-01-22,1796,Home,Prepaid,680,9,0.307,0,4,1,5,0
